id,user_rating,review_text
1,2/4,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
2,2/4,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
3,2/4,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
4,2/4,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
5,2/4,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
6,2/4,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
